file_id,gap_index,gap_start_ms,gap_end_ms,gap_ms,gap_sec,prev_speaker,next_speaker,speaker_change,prev_duration_sec,next_duration_sec,prev_text_len,next_text_len,prev_word_count,next_word_count,prev_avg_conf,prev_last_conf,next_avg_conf,prev_is_question,next_is_question,prev_text,next_text
5069,51,256091,258335,2244,2.244,SPEAKER_0,SPEAKER_1,True,1.701,2.261,14,22,4,5,0.99975,1.0,0.9912,True,True,어떤 점에서 그렇게 느껴?,집이 더럽고 그런데 어떻게 행복하겠어요?
0005,67,326460,328695,2235,2.235,SPEAKER_1,SPEAKER_0,True,3.541,5.86,28,52,7,15,0.9235714285714286,0.879,0.9617333333333333,False,True,아니요 아프다고 하면 할아버지가 같이 병원 가줘요.,더럽고 냄새나는 옷을 입어야 한 적이 있거나 작은 옷이나 신발을 입거나 신고 다닌 적 있나요?
0379,117,693005,695240,2235,2.235,SPEAKER_0,SPEAKER_1,True,2.981,2.9,20,19,6,5,0.9765,0.999,0.9702,True,False,꿈을 꾸고 일어나면 몸 상태는 어때?,피곤하고 식은땀이 날 때가 많아요.
1786,73,369545,371780,2235,2.235,SPEAKER_0,SPEAKER_0,False,2.98,3.38,29,25,8,7,0.966,0.992,0.9661428571428571,True,False,엄마의 어떤 말이나 행동이 내 기분을 상하게 하나요?,엄마가 제가 뭘 잘못하면 무섭게 욕을 해서요.
2560,21,114480,116715,2235,2.235,SPEAKER_1,SPEAKER_0,True,2.98,1.7,26,16,7,4,0.9934285714285714,0.994,0.9510000000000001,False,False,그렇지는 않은데 핸드폰 하다가 가끔 늦게 자요.,평소 아버지는 어떤 표정이에요
2637,86,392190,394425,2235,2.235,SPEAKER_1,SPEAKER_0,True,1.22,4.98,10,34,3,7,0.8833333333333333,0.657,0.9828571428571429,False,True,그런 적도 없어요.,친구가 싫다는데도 계속해서 연락하거나 따라다니는 사람이 있어?
2677,25,135595,137830,2235,2.235,SPEAKER_0,SPEAKER_1,True,1.54,4.58,11,35,3,9,0.9286666666666666,0.936,0.9511111111111111,True,False,아빠랑 사이는 어때?,제가 아빠를 그렇게 좋아하지는 않아서 사이는 그닥 좋진 않아요.
3242,98,574385,576620,2235,2.235,SPEAKER_1,SPEAKER_0,True,0.9,4.9,8,42,2,11,0.7505,0.733,0.9504545454545454,False,True,아니요 없어요.,지내는 곳에서 어른들끼리 소리를 지르면서 싸우는 걸 듣거나 본 적이 있나요?
3706,14,61470,63705,2235,2.235,SPEAKER_0,SPEAKER_0,False,1.381,3.7,13,36,4,10,0.93925,0.777,0.9494,True,False,왜 짜증 나고 화났어요?,밥을 빨리 먹으려고 해도 생각처럼 안 되어서 짜증 나고 화났어요.
3706,72,337625,339860,2235,2.235,SPEAKER_0,SPEAKER_0,False,10.581,6.02,90,54,23,15,0.9570869565217391,0.999,0.9773333333333333,False,False,제가 저녁밤을 늦게 먹는다고 친구들도 다 있는 앞에서 식판을 엎었어요. 그리고는 저한테 밥도 제대로 못 먹냐고 욕을 하고 휴지를 가져와서 닦으라고 소리 질렀어요.,내가 무엇을 하려고 하면 무조건 안된다고 하지 말라고 하거나 하기 싫은데도 무조건 하라고 할 때가
3706,80,378550,380785,2235,2.235,SPEAKER_1,SPEAKER_0,True,1.62,1.7,16,18,4,5,0.837,0.997,0.9511999999999999,False,False,네. 시설 선생님이 때렸어요.,시설 선생님이 나를 왜 때렸어요.
3891,66,395545,397780,2235,2.235,SPEAKER_1,SPEAKER_0,True,2.82,3.7,25,38,7,9,0.8624285714285714,0.998,0.9898888888888889,False,True,"네, 집에서 입는 옷이니까 그냥 입을 했어요.",인터넷이나 휴대전화를 가지고 노는 시간은 하루에 몇 시간 정도인가요?
3891,94,560440,562675,2235,2.235,SPEAKER_1,SPEAKER_0,True,1.78,5.46,15,49,4,14,0.905,0.971,0.9963571428571428,False,True,아니요 그냥 한숨만 쉬세요.,삼촌이 술을 마시거나 마시고 난 뒤에 문제가 생겨서 경찰이 왔다거나 누가 온 적 있어요?
3891,100,596645,598880,2235,2.235,SPEAKER_0,SPEAKER_1,True,4.82,0.5,45,4,12,1,0.977,0.996,0.962,True,False,그런 이유 때문에 괴로워서 스스로를 해치거나 죽고 싶다는 생각을 한 적이 있나요?,아니요.
3891,103,609140,611375,2235,2.235,SPEAKER_1,SPEAKER_0,True,3.46,5.06,30,48,8,13,0.922625,0.657,0.9495384615384616,False,False,돌고래를 타고 바다를 헤엄쳐서 멀리 멀리 가는 꿈이오.,생각하고 싶지 않은데도 자꾸 안 좋았던 기억이 떠오른 적이 있나요 얼마나 자주 그런가요
5036,72,314785,317020,2235,2.235,SPEAKER_1,SPEAKER_0,True,0.901,3.54,7,28,2,8,0.9405,0.885,0.98975,False,True,엄마 때문에요,엄마의 어떤 말이나 행동 때문에 기분이 안 좋았어?
5194,96,694255,696490,2235,2.235,SPEAKER_0,SPEAKER_0,False,0.5,0.501,4,3,1,1,0.977,0.977,0.992,False,False,아니요.,성적인
0184,29,121991,124225,2234,2.234,SPEAKER_1,SPEAKER_0,True,1.061,2.58,8,22,2,7,0.9855,0.973,0.9598571428571429,False,True,자주 웃어줘요.,어떨 때 그런 표정을 지으시는 거 같아?
1786,13,61610,63844,2234,2.234,SPEAKER_0,SPEAKER_0,False,3.38,10.821,35,74,9,22,0.9765555555555555,0.876,0.9863636363636363,False,True,피아노 학원 선생님이 제가 피아노 연습을 안 했다고 의심해서요.,친구의 기분을 상하게 하는 일이 자주 있나요? 가끔이요 한 달에 한 번 정도 있어요 그렇게 짜증이나 화가 날 때 어떻게 하면 풀려요?
3821,103,651405,653639,2234,2.234,SPEAKER_0,SPEAKER_1,True,3.14,0.901,27,6,8,3,0.9865,1.0,0.9583333333333334,True,False,"잠잘 때 주로 어떤 꿈을 꾸나요, 악몽을 꾸나요?",꿈 안 꿔요
0005,2,13460,15685,2225,2.225,SPEAKER_0,SPEAKER_1,True,1.781,0.501,15,4,4,1,0.99275,0.999,0.54,True,False,최근에 다쳤던 적이 있나요?,아니요.
0184,45,205380,207605,2225,2.225,SPEAKER_1,SPEAKER_1,False,1.22,1.06,10,7,3,2,0.991,0.998,0.9650000000000001,False,True,여동생 한 명이요.,사인은 어때?
0379,74,437025,439250,2225,2.225,SPEAKER_0,SPEAKER_1,True,3.46,4.26,27,30,7,7,0.9894285714285714,0.984,0.9282857142857143,True,False,부모님이나 선생님 때문에 슬프거나 화난 적 있어?,아니요. 서로 관심이 없어서 슬프거나 그렇지도 않아요.
2677,33,174860,177085,2225,2.225,SPEAKER_0,SPEAKER_1,True,2.1,2.42,15,19,4,5,0.97275,1.0,0.9184,False,False,친구들이랑 주로 뭐하고 놀아,노래방 가거나 앉아서 수다 떨어요.
0002,9,32150,34370,2220,2.22,SPEAKER_1,SPEAKER_0,True,1.46,3.46,14,29,4,8,0.93375,0.999,0.9955,False,True,아니요. 그런 적 없어요.,그럼 짜증이나 화가 나면 어떻게 하면 마음이 풀려요?
0002,19,79995,82215,2220,2.22,SPEAKER_1,SPEAKER_0,True,3.14,2.58,21,21,5,5,0.9984,0.996,0.9992,False,True,어때요? 슬프기도 하고 무섭기도 해요.,남동생이 있다고 했는데 사이가 어때요?
0002,31,133625,135845,2220,2.22,SPEAKER_1,SPEAKER_0,True,3.78,1.54,22,10,6,2,0.9626666666666667,0.998,0.9665,False,True,저랑 동생 그만 때렸으면 좋겠어요. 요즘,행복하다고 느껴요?
0002,47,204330,206550,2220,2.22,SPEAKER_1,SPEAKER_0,True,2.1,2.42,15,19,4,5,0.996,0.984,0.9956,False,True,저랑 동생을 계속 때려서요.,평소에 아빠가 얼마나 자주 때려요?
0002,49,217745,219965,2220,2.22,SPEAKER_1,SPEAKER_0,True,6.315,3.66,44,22,14,5,0.9779285714285715,1.0,0.9988,False,True,발에 세 번 정도는 그래요. 눈에 보이는 걸 막 던지고 아무 곳이나 막 때려요.,아빠가 때리시는 이유가 뭐라고 생각해요?
0004,36,157165,159385,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.14,0.5,10,4,2,1,0.8805000000000001,0.997,0.975,True,False,형제자매가 있어요?,없어요.
0004,40,172980,175200,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.62,1.78,13,14,4,5,0.9904999999999999,0.99,0.9726,True,False,주로 몇 명이서 놀아요?,친한 친구 두 명 있어요.
0004,46,199250,201470,2220,2.22,SPEAKER_0,SPEAKER_1,True,2.98,9.375,18,58,5,16,0.996,0.995,0.9831875,True,False,요즘 가장 큰 걱정거리가 뭐예요?,새 아빠요. 성적이 잘 나오지 않았다고 저를 때리고 발로 차서 공부도 하기 싫고 무서워요. 매일매일 너무
0004,67,321565,323785,2220,2.22,SPEAKER_0,SPEAKER_1,True,2.66,5.701,16,41,4,10,0.999,0.999,0.9759,True,False,어느 부위를 무엇으로 때려요?,일주일 전에는 커다란 플라스틱 칼로 머리랑 발을 때려서 이마가 찢어졌어요.
0005,6,28280,30500,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.22,8.34,11,61,3,14,0.9616666666666667,0.996,0.9816428571428572,True,False,어떤 점이 즐거워요?,제가 물고기를 엄청 좋아해서 영상을 많이 보거든요. 종류가 다양해서 종류별로 하나씩 살펴보면 엄청 흥미로워요.
0005,57,279365,281585,2220,2.22,SPEAKER_1,SPEAKER_0,True,2.74,1.7,24,16,5,5,0.9868,0.993,0.9832,False,True,할아버지가 의사가 되었으면 좋겠다고 해서요.,친구가 하고 싶은 건 없나요?
0005,58,283285,285505,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.7,1.46,16,12,5,4,0.9832,0.995,0.99575,True,False,친구가 하고 싶은 건 없나요?,딱히 없는 것 같아요.
0005,92,470285,472505,2220,2.22,SPEAKER_1,SPEAKER_0,True,0.9,4.875,8,42,2,11,0.767,0.871,0.9413636363636364,False,False,아니요 없어요.,집에서 어른들끼리 소리 지르면서 싸우는 걸 듣거나 본 적이 있나요? 아니요.
0005,99,506730,508950,2220,2.22,SPEAKER_0,SPEAKER_2,True,2.1,2.9,20,24,5,7,0.9868,0.954,0.9478571428571428,True,False,어떨 때 마음이 복잡하거나 힘든가요?,할아버지 몸이 안 좋거나 동생이 아플 때요.
0006,4,18425,20645,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.62,4.02,15,30,4,9,0.99975,1.0,0.9553333333333334,True,False,병원에 갈 정도로 다쳤나요?,병원은 안 갔는데 멍 들고 피가 나서 연고를 발랐어요.
0006,34,156385,158605,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.7,0.5,12,4,3,1,0.9983333333333333,0.999,0.973,True,False,형제나 자매가 있나요?,아니요.
0006,74,331310,333530,2220,2.22,SPEAKER_1,SPEAKER_1,False,1.94,2.58,14,23,5,7,0.9026,1.0,0.996,False,True,삼 번 정도인 거 같아요.,빨래가 되지 않은 옷을 입은 적이 있나요?
0006,88,397915,400135,2220,2.22,SPEAKER_0,SPEAKER_1,True,2.34,0.5,23,4,7,1,0.9932857142857143,0.999,0.919,True,False,어디에 가두고 못 나오게 한 적이 있나요?,아니요.
0006,117,539570,541790,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.46,2.58,12,21,3,5,0.9963333333333333,1.0,0.999,True,False,누가 어떻게 싸웠나요?,엄마랑 아빠가 소리 지르면서 싸웠어요.
0184,15,61870,64090,2220,2.22,SPEAKER_1,SPEAKER_0,True,1.62,2.02,14,17,5,6,0.9908,0.999,0.9506666666666667,False,True,"네, 짜증 난 적 있어요.",뭣 때문에 짜증이 난 거 같아?
0184,17,71555,73775,2220,2.22,SPEAKER_1,SPEAKER_0,True,3.06,2.341,25,17,7,5,0.9574285714285714,0.987,0.9944,False,True,어제 넘어졌을 때 친구가 눌려서 짜증 났어요.,평소에 짜증이 나면 어떻게 해?
0184,58,269675,271895,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.62,3.46,14,30,5,7,0.9736,0.998,0.9631428571428572,True,False,어떤 점이 좋은 것 같아?,담임 선생님이 체육 선생님이라서 축구 자주 시켜줘서요.
0184,112,549635,551855,2220,2.22,SPEAKER_1,SPEAKER_0,True,0.5,5.14,4,41,1,12,0.986,0.986,0.9881666666666666,False,True,아니요.,부모님 허락 없이 또는 말도 없이 집에서 오랫동안 나와 있었던 적이 있어?
0216,5,23795,26015,2220,2.22,SPEAKER_0,SPEAKER_0,False,1.62,1.62,14,14,4,3,0.99025,0.995,0.926,False,True,지금은 즐거울 수 없어요.,언제부터 즐겁지 않았을까?
0216,19,92070,94290,2220,2.22,SPEAKER_1,SPEAKER_0,True,2.661,2.34,24,20,7,7,0.9818571428571429,0.998,0.9858571428571429,False,True,아빠는 항상 기분 좋은 미소를 짓고 계세요.,왜 그런 표정을 하고 있는 것 같아?
1112,28,175130,177350,2220,2.22,SPEAKER_1,SPEAKER_0,True,9.035,1.7,60,13,16,4,0.9733125,0.955,0.99225,False,True,아빠가 저한테 기대감이 큰데 제가 그 기대감에 충족하지 못하는 경우가 많거든요. 특히 시험 성적 같은 거요.,그럼 내 기분은 어때요?
1112,39,256110,258330,2220,2.22,SPEAKER_1,SPEAKER_0,True,7.38,3.141,47,23,10,6,0.979,0.998,0.9565,False,True,서먹서먹해요. 언니가 공부하느라 바쁘기도 하고 예전부터 경쟁하는 관계였던 것 같아요.,부모님이 언니랑 나를 차별하는 것 같아요?
1112,110,766125,768345,2220,2.22,SPEAKER_1,SPEAKER_0,True,1.861,2.34,14,18,4,6,0.8162499999999999,0.984,0.9843333333333333,False,True,아니요 그런 적은 없어요.,잠잘 때 주로 어떤 꿈을 꾸나요?
1136,1,9620,11840,2220,2.22,SPEAKER_1,SPEAKER_0,True,1.701,2.58,13,20,4,6,0.7625,0.918,0.9848333333333333,False,True,아니요 아픈 것 없어요.,최근에 다치거나 멍이 든 적이 있니?
1136,6,34050,36270,2220,2.22,SPEAKER_0,SPEAKER_1,True,1.78,2.74,13,21,4,6,0.8612500000000001,0.997,0.9518333333333333,True,False,퍼즐의 어떤 점이 좋아?,오래 고민하면 답이 보이는 점이 좋아요
1136,22,124250,126470,2220,2.22,SPEAKER_0,SPEAKER_0,False,2.34,1.78,18,16,5,4,0.9948,0.999,0.98125,True,False,엄마는 평소에 어떤 표정을 지어?,엄마는 저한테 많이 웃어줘요.
1136,24,134525,136745,2220,2.22,SPEAKER_0,SPEAKER_1,True,2.581,1.86,21,14,7,4,0.9624285714285714,0.88,0.915,True,False,엄마는 왜 웃는 표정을 짓는 것 같아?,엄마는 제가 예쁘고 좋대요
1136,60,330615,332835,2220,2.22,SPEAKER_1,SPEAKER_0,True,0.981,3.78,7,30,2,10,0.705,0.971,0.8519,False,True,아니요 옷이나,신발이 안 맞도록 작은 걸 입거나 신어 본 적이 있어?
2315,38,182225,184445,2220,2.22,SPEAKER_0,SPEAKER_0,False,0.5,3.14,3,21,1,5,0.942,0.942,0.9286,False,True,아니요,없어요. 친구들과 주로 뭐하고 놀아요?
2315,79,391080,393300,2220,2.22,SPEAKER_0,SPEAKER_0,False,2.661,3.3,16,30,5,8,0.9506,0.838,0.947375,True,False,그럼 혼날 땐 어떻게 혼나요?,잘못한 점에 대해서 말해주시고 고칠 수 있게 해주세요.
2315,95,486345,488565,2220,2.22,SPEAKER_0,SPEAKER_0,False,3.54,0.5,31,3,8,1,0.966625,0.895,0.603,True,False,생각하기 싫은데도 자꾸 나쁜 기억이 떠오른 적이 있나요?,아니요
2637,1,6740,8960,2220,2.22,SPEAKER_1,SPEAKER_0,True,1.62,1.86,8,13,2,4,0.912,0.928,0.9935,False,True,아니요 없어요.,최근에 다친 적은 있어?
2674,29,161020,163240,2220,2.22,SPEAKER_1,SPEAKER_1,False,5.545,0.5,44,4,11,1,0.9939090909090909,0.998,0.952,False,False,원래 엄청 엄하시고 보수적인 사람이라서 그래요. 그래서 제가 별로 안 좋아하기도,하고요.
2674,39,217870,220090,2220,2.22,SPEAKER_1,SPEAKER_1,False,2.181,4.9,17,34,4,8,0.965,0.992,0.99525,True,False,친구들이랑 주로 뭐하고 놀아요?,친구들이랑 주로 운동해요. 축구도 하고 태권도도 같이 다녀요.
2674,58,323940,326160,2220,2.22,SPEAKER_1,SPEAKER_0,True,2.82,2.26,23,18,6,5,0.9953333333333333,0.997,0.996,False,True,저는 나중에 태권도 사범님이 되고 싶어요.,왜 태권도 사범님이 되고 싶어요?
2674,84,481600,483820,2220,2.22,SPEAKER_1,SPEAKER_0,True,0.5,3.38,4,30,1,8,0.946,0.946,0.93925,False,True,아니요.,주로 혼날 땐 어떻게 얻나요? 누구한테 그렇게 혼나요?
2674,85,487200,489420,2220,2.22,SPEAKER_0,SPEAKER_1,True,3.38,2.98,30,22,8,5,0.93925,0.731,0.946,True,False,주로 혼날 땐 어떻게 얻나요? 누구한테 그렇게 혼나요?,할아버지가 잔소리하는 데 때리진 않아요.
2674,101,579155,581375,2220,2.22,SPEAKER_0,SPEAKER_1,True,4.821,2.1,40,20,11,6,0.9715454545454545,0.973,0.9391666666666667,True,False,그것 때문에 괴로워서 스스로 해치거나 죽고 싶다는 생각을 한 적 있나요?,"아니요, 그런 적은 한 번도 없어요."
2677,9,47955,50175,2220,2.22,SPEAKER_0,SPEAKER_1,True,3.22,4.9,26,38,9,11,0.9254444444444444,0.987,0.9714545454545455,True,False,최근 일주일 동안 짜증이 나 화가 난 적 있어?,네. 제가 자꾸 수학 문제 풀면서 어이없는 실수를 해서 짜증 났어요.
2677,23,126955,129175,2220,2.22,SPEAKER_0,SPEAKER_1,True,2.5,2.5,22,22,6,6,0.9806666666666667,0.925,0.9695,True,False,아빠가 그런 표정을 지으면 기분이 어때?,저도 같이 우울해지는 것 같고 불안해요.
2677,45,230035,232255,2220,2.22,SPEAKER_0,SPEAKER_1,True,2.66,1.14,22,10,7,3,0.917,0.984,0.9423333333333334,True,False,요즘 행복한 것 같아? 불행한 것 같아?,불행한 것 같아요.
2677,50,255595,257815,2220,2.22,SPEAKER_1,SPEAKER_0,True,0.981,1.62,7,14,2,4,0.989,0.979,0.96075,False,True,꿈이 없어요.,해보고 싶은 일은 없을까?
2677,57,288105,290325,2220,2.22,SPEAKER_0,SPEAKER_1,True,3.7,1.7,32,14,9,4,0.9524444444444444,0.981,0.8947499999999999,True,False,저녁에 친구를 집에 혼자 두고 어른들이 나갔던 적 있을까?,아니요 그런 적은 없어요.
2677,88,462140,464360,2220,2.22,SPEAKER_0,SPEAKER_1,True,4.02,0.5,31,4,9,1,0.9712222222222222,0.93,0.921,True,False,가족들끼리 소리 지르면서 싸우는 걸 듣거나 본 적 있어?,아니요.
2677,91,471805,474025,2220,2.22,SPEAKER_1,SPEAKER_0,True,0.5,4.02,4,32,1,8,0.746,0.746,0.9495,False,True,아니요.,친구들이 나를 자주 놀리거나 괴롭힌다고 느낀 적이 있을까?
3242,4,22035,24255,2220,2.22,SPEAKER_1,SPEAKER_1,False,1.3,1.62,12,13,3,3,0.9903333333333333,0.992,0.9536666666666667,True,False,어디를 언제 다쳤어요?,엊그제 얼굴을 다쳤어요.
3242,12,72855,75075,2220,2.22,SPEAKER_0,SPEAKER_1,True,2.34,2.9,19,23,4,6,0.9835,0.949,0.993,True,False,언제부터 즐겁지 못하다고 느꼈어요?,엊그제 선생님이 저를 다치게 한 뒤부터요.
3242,37,218960,221180,2220,2.22,SPEAKER_0,SPEAKER_1,True,2.34,7.54,18,56,4,15,0.97125,0.997,0.9492,True,False,친구들이랑은 주로 뭐하고 놀아요?,원래 막 뛰어다니면서 잘 놀았는데 지금은 제가 뛰면 얼굴도 아파져서 그냥 앉아서 쓰다듬 떨고 놀아요.
3242,73,429895,432115,2220,2.22,SPEAKER_1,SPEAKER_1,False,4.66,5.38,37,41,10,12,0.993,1.0,0.9979166666666667,True,False,시설 선생님이나 학교 선생님 때문에 기분이 안 좋아진 적이 있나요?,학교 선생님이 나를 때려서 그 뒤로는 그 선생님만 보면 기분이 안 좋아요.
3242,103,598445,600665,2220,2.22,SPEAKER_1,SPEAKER_1,False,2.34,6.185,20,46,5,9,0.9972,0.988,0.9767777777777777,True,False,어떨 때 마음이 복잡하거나 힘든가요?,담임선생님을 생각하거나 학교에서 만나면 마음이 힘들어요. 무서워서 조금 두근거려요.
3706,49,209140,211360,2220,2.22,SPEAKER_1,SPEAKER_0,True,0.5,1.46,5,13,1,3,0.866,0.866,0.991,False,True,불행해요.,왜 불행하다고 느끼나요?
3706,53,227935,230155,2220,2.22,SPEAKER_1,SPEAKER_0,True,2.38,1.7,12,16,4,5,0.9944999999999999,0.999,0.9972,False,True,하고 싶은 게 없어요.,하고 싶은 일이 아예 없어요?
3706,55,238450,240670,2220,2.22,SPEAKER_1,SPEAKER_0,True,4.58,4.74,40,41,10,10,0.9098,0.994,0.9862,False,True,네. 당장 없어요. 매일 멍하고 우울해서 장래희만 신경쓰고 싶지 않아요.,나를 주로 돌봐주는 어른은 누구인가요? 시설에 돌아갔을 때 항상 계시나요?
3706,57,249975,252195,2220,2.22,SPEAKER_1,SPEAKER_0,True,1.94,2.82,18,30,5,9,0.917,0.993,0.9556666666666667,False,False,"네, 시설 선생님이 항상 있어요.",배가 고픈데 먹을 게 없어서 굶은 적 있나요? 아니요.
3731,22,103735,105955,2220,2.22,SPEAKER_0,SPEAKER_0,False,5.14,2.82,32,23,9,6,0.9955555555555555,1.0,0.9986666666666667,False,True,아빠랑 사이가 어때? 별로 안 친하고 불편했던 것 같아요.,평상시에 센터 선생님은 어떤 표정을 지어?
3821,67,405685,407905,2220,2.22,SPEAKER_0,SPEAKER_1,True,4.5,6.896,37,59,10,17,0.9843,0.996,0.9848823529411764,True,False,어디 아픈 곳이 있는데 어른들이 병원에 데려가지 않은 적이 있나요?,아빠가 집에 잘 없으니까 동생들이나 제가 아플 때 병원에 데려가 줄 수 있는 사람이 없어요. 항상 그래요.
3891,101,599380,601600,2220,2.22,SPEAKER_1,SPEAKER_1,False,0.5,1.86,4,18,1,6,0.962,0.962,0.9878333333333333,False,True,아니요.,잠잘 때 주로 어떤 꿈을 꾸나요?
3891,102,603460,605680,2220,2.22,SPEAKER_1,SPEAKER_1,False,1.86,3.46,18,30,6,8,0.9878333333333333,0.982,0.922625,True,False,잠잘 때 주로 어떤 꿈을 꾸나요?,돌고래를 타고 바다를 헤엄쳐서 멀리 멀리 가는 꿈이오.
5036,30,134170,136390,2220,2.22,SPEAKER_1,SPEAKER_0,True,2.02,2.26,15,16,4,4,0.99175,0.978,0.96775,False,True,맨날 화내서 무섭고 그래요.,우리 친구는 형제자매가 있어?
